id,string
6999,m m e
7000,m m m m m m m
7001,m e
7002,k k?
7003,m e
7004,m m!
7005,m m m m m k k?
7006,m e
7007,m m m m m m m
7008,m m m m m
7009,", , m e k?"
7010,", m m m m"
7011,m m m m
7012,"m m m m m m m m m m m m m m, m m m m m"
7013,m m m > m
7014,h!
7015,h!
7016,m m m m m
7017,h!
7018,m m m e!
7019,m e
7020,m m m m
7021,"m m m m, m m"
7022,m m e
7023,m m m m
7024,m e
7025,m -m m che
7026,m m m m
7027,"m m m m m m m m m m m m m m, m m m m m m m m m m m m m m e e e e"
7028,m m m m m m m m m m m m m m m m m m m m m m m
7029,m m m m
7030,m m m m m m m
7031,m
7032,m e
7033,m m m m m m
7034,", "
7035,m e
7036,k k?
7037,m > m!
7038,m m m m
7039,m m m m
7040,m m k k?
7041,m m m >
7042,m m m m m k k?
7043,m > m m m
7044,", m "
7045,m
7046,m
7047,m m m m k k?
7048,m m m m
7049,m k k?
7050,", "
7051,m m m m
7052,> m m m m
7053,m
7054,m m e
7055,m m m m m
7056,m -m m m m
7057,m m e!
7058,> m m m m m
7059,m m e
7060,"m e, m m e k?"
7061,"m m m m, m m m m, m m m m m m m m m, m m m m m m m m m m e e e e"
7062,m m e
7063,m m k k?
7064,m m m m m k k?
7065,m k k?
7066,"m m m m, m m m m m m m m m m"
7067,m m m m m m
7068,m m m m m m m m m
7069,m m m m > m m m
7070,h!
7071,"m m e, m e, e!"
7072,", m m m m m m m m"
7073,k?
7074,", !"
7075,m e
7076,m e
7077,"m m m m, m m m m"
7078,", m m m m m m m m m m"
7079,m k k?
7080,m m e
7081,m m m m m
7082,k?
7083,m k k?
7084,", m ?"
7085,m m m m m m m m -m m?
7086,m m m m
7087,m m m m m m
7088,m > m m m m
7089,m m m m m m
7090,k k?
7091,"m m e, m m e k?"
7092,m m m m m m m
7093,m m m m m > m
7094,"m m, m m m m m m, m m m m m m m m m m m m m m m m m m m m m, m m"
7095,m m m m m m m
7096,k?
7097,m m -m
7098,"m e, m m e e k?"
7099,"m m m, m m"
7100,", m m m m m"
7101,", m m e"
7102,m m m m m k k?
7103,m m m m m m m > m?
7104,m k k?
7105,", m m e"
7106,", m m e"
7107,m k k?
7108,m m e
7109,m k k?
7110,> k?
7111,"m m m, m!"
7112,m m m k k?
7113,m e
7114,", m m m m"
7115,"m m m m m, m m m m m"
7116,m m m m m m
7117,m m m m m
7118,m m m m
7119,m m m m > m
7120,m m m m m
7121,k?
7122,m
7123,k k?
7124,m
7125,k k?
7126,", m "
7127,m m m m m
7128,"-, "
7129,m m e
7130,m m m m m
7131,m m m m m m m
7132,m
7133,", "
7134,"m e, m e"
7135,", m m m m m m m m"
7136,m m m m m
7137,"m m m > m m m m m m m m m m m m, m"
7138,m e
7139,m e
7140,"m e, m e"
7141,m m e
7142,m m e
7143,m m m m m m > m m
7144,m m m m m m m m m
7145,m k k?
7146,m
7147,m e
7148,m m m m m m m k k?
7149,> m > m
7150,m m m m m
7151,"m e, m m e e"
7152,"m e, m m e e"
7153,m
7154,k k?
7155,m
7156,"m m m m m m m, m m m, m m"
7157,m
7158,> k?
7159,m m e
7160,m m m k k?
7161,m m m m
7162,"m m m m m m m m, m m m m"
7163,m
7164,m m m m
7165,> m 
7166,m m e!
7167,m m e
7168,"m e, m e, m m e"
7169,m m e
7170,"m e, m e e?"
7171,", m m k k?"
7172,m m m m
7173,k k?
7174,m m m k k?
7175,m k k?
7176,m e
7177,", m m k k?"
7178,m e
7179,m m m m
7180,m k k?
7181,m m > m
7182,m m m m m m m m m m m m
7183,m m m m
7184,", m m m m m m"
7185,m m m m m m m m m m m m m m m m
7186,", m e > m e"
7187,m m m m > m m
7188,m e
7189,m m m m m m
7190,m e
7191,k k?
7192,k k?
7193,m e
7194,m k k?
7195,m m m m m m m
7196,m m m m
7197,k?
7198,m
7199,m m e
7200,m m m m m
7201,k k?
7202,m m e
7203,> m m m m
7204,m m e
7205,m m e
7206,m m m m m
7207,m
7208,m e
7209,m
7210,m -m m
7211,", m "
7212,m m m m
7213,m
7214,"m , m"
7215,m m e
7216,m e
7217,k k?
7218,m m m m
7219,m e
7220,"m e, m e"
7221,", m m e"
7222,m e
7223,m m m m m m m m m
7224,m m m m m m m m m
7225,m m m m
7226,m e
7227,m e
7228,m e
7229,m e
7230,k?
7231,m e
7232,m
7233,k k?
7234,", m m m m m m m m"
7235,m m m m m
7236,k?
7237,"> , m m m m m m m"
7238,> 
7239,m m > m
7240,m m m m m m m
7241,m
7242,m
7243,m e
7244,> m m k k k?
7245,> 
7246,m m e
7247,m m k k?
7248,"> m m m, m m m m m m m m m m m m m m m m m m m m m m m m > e e e"
7249,m m m m m m k k?
7250,m m > m
7251,m m e
7252,m m m m m m m
7253,m e
7254,m e
7255,", "
7256,m e
7257,m m m m m
7258,m m m e!
7259,k k?
7260,m m > m
7261,m m m m
7262,m
7263,m
7264,m k k?
7265,m m m m m m m m m m m m m k k?
7266,m m m m
7267,m m m > m m -m m m m
7268,m m m m
7269,m m m m m m
7270,m m e
7271,m m e
7272,m k k?
7273,m m m m
7274,m m m m m
7275,> m m m m m m m
7276,m m m m
7277,"m m m m m m, m m"
7278,m m m m m
7279,", m m e"
7280,m m m m m
7281,m m e
7282,"m m m m m m m, m -m m m m"
7283,"m m m m m m m m m, m"
7284,"m m e, m m m m m e"
7285,m m m m m
7286,m m m m m > m m m m
7287,m m e
7288,m m > m m m m m -m m m m m
7289,m m m m m
7290,m e
7291,m m e
7292,m e
7293,> k k?
7294,", m m m, m"
7295,m e
7296,m m > m m m
7297,m m k k?
7298,m m m m
7299,m m e
7300,m m m m m
7301,m m > m
7302,k k?
7303,m m m m m m m
7304,", m m m m m"
7305,m e
7306,m m m m
7307,", m "
7308,"m m m m m m m m m, m m m m m m m m m m m m m m m m m m m e e e e"
7309,m e
7310,m e
7311,m m e
7312,"> m m m m m m, m m"
7313,m m m m
7314,m e
7315,m m e
7316,> m m e
7317,m
7318,m m m m m m
7319,m m m m m
7320,m m m m m
7321,m e
7322,m m m m m
7323,m m m m m m k k?
7324,m m e
7325,m m e
7326,m m m m m m m
7327,"m > m, m m m m m, m m m m m"
7328,"m e, m e"
7329,m m m k k?
7330,"m e, m m e e"
7331,"m m m m m, m m"
7332,> m m m m
7333,"m m m m m, m m m m m"
7334,> 
7335,m
7336,"m m m m, m m m m"
7337,m m m m m m m
7338,m m m m
7339,m m e
7340,"m m e, m m m e"
7341,> m m m m
7342,m k k?
7343,m m m > m
7344,"m m e, m m e"
7345,"m m e e, m e e k?"
7346,m m k k?
7347,m m m m m m
7348,"m e, m -m e e, m e e"
7349,m m m m m m m m m k k?
7350,m m m m -m
7351,m m m m
7352,"m m m m m m m, m m m m m m m m m m m m"
7353,m m m m
7354,"m m m, m m, m m m m m m m m m m m, m m"
7355,m m m m m m m m m m m m
7356,"m m m m, m m m m m m m -m m m m"
7357,m m m m m m
7358,m m m m m m m m m m m m
7359,m m -m m
7360,m m m m m m m m m m m m m m m m
7361,m m m m m m m m m k k?
7362,", ,  ?"
7363,"m e, ""m, m, m m"""
7364,m m m m m m
7365,m m m m m m m m m m m m
7366,m m m m m m
7367,"m e, m m m m m m m m m m m m m m m m m"
7368,m m m m m m k k?
7369,m m m m m m m m m m m k k?
7370,"m m m m m m m m m m m m, m m m m m"
7371,m m m m m
7372,m m m m m m
7373,m m m m m m m -m m
7374,", m "
7375,"m m m m m m m m, m m"
7376,m m e
7377,m e
7378,"m m m, m!"
7379,m m m m m
7380,m m m m m m m m m m m m m m m m
7381,m m m m
7382,m e
7383,", m m e"
7384,m m m m m m m m m m m m m m m m
7385,m m m m m m k k?
7386,m
7387,m m e
7388,m m e
7389,> m m m m m
7390,m m m m m
7391,m m e
7392,"m m m m m m m m m, m m m m m m m m m m m m m m m m m m m e e e e"
7393,> m m m m
7394,"m m m m m m, m m m"
7395,m m m m
7396,m m e
7397,m e
7398,m m e
7399,"m > m m m m m, m m m m m m m m m m m m m m m m m m m m m > m m e"
7400,> > m > m m m m > m m m m m m m m m m m m m m m m m m m m > > e > 
7401,"m m e, m -m m >"
7402,"m m m m m m, m m m m m m m m m m m"
7403,"m m m m > m, m m m m m m m m"
7404,m m m m > m m m > m m m m m m m m m?
7405,> m 
7406,k?
7407,k k?
7408,"m e, m e?"
7409,m m > m k?
7410,m m e
7411,"m e, m m e"
7412,"m m m m m m m m, m m m m"
7413,m m m m m
7414,m m m m m m m m m m m m m m m m m m m m m m m
7415,m m m m
7416,"m m e, m m e k?"
7417,m m m m m m m
7418,m m e
7419,m m e
7420,", m m m m m m"
7421,m m m m m m m
7422,m m m m m m
7423,> m m m m m > m m k k?
7424,m m k k?
7425,h!
7426,m m m m m m m m m m m m
7427,m m m m k k?
7428,m k k?
7429,m e
7430,m m m m
7431,m m k k?
7432,m m m m
7433,"> m e, m m e e"
7434,m m m m
7435,m m m m m
7436,m m > m m
7437,m m m m
7438,m m m m
7439,"m m, m m, m m m m m m m m m m m m m m m m m m m m m m m m e, m m"
7440,m e
7441,m k k?
7442,m m e
7443,", "
7444,"m > m m m, m m m m m m"
7445,m m m m m m > m m
7446,m m > m m k k?
7447,>
7448,"m m e, m m e"
7449,m m k k?
7450,k k?
7451,m k k?
7452,"m m e, m m e k?"
7453,k k?
7454,m k k?
7455,m m e
7456,m e
7457,m m m m m
7458,m e
7459,m m e
7460,m m m m
7461,"m m m m, m m m m m m m m m m m m m m"
7462,m m m m m m m m m
7463,m m m m m m m m m m m m
7464,m m m m m m m m m m m m m m m m m m m m m m m
7465,"m e, m e?"
7466,m m e
7467,"m , m"
7468,", , m m k k?"
7469,", m m e"
7470,m m e!
7471,m m m m m m m
7472,k k?
7473,m m m m m m m
7474,m m m m m
7475,m m k k?
7476,m m m m m
7477,"m e, m m m m m e"
7478,m m m m m
7479,m m m m
7480,k?
7481,m e
7482,", m m m m m m m m m m m m m m"
7483,m m m m m m m
7484,m m m m m m m m m m m m m m m m
7485,m m m m m m
7486,m m m m m m
7487,m m m m m m
7488,m m m m m m m
7489,m m m m m m
7490,m e
7491,"m m e, m m m e"
7492,m m m m m
7493,m m m m m m
7494,", m m m m"
7495,m m m m m
7496,"m m e e, m e e k?"
7497,"m m m, m m m m m m m m m m m m m m m m m m m m m m m m m e e e m"
7498,m m m m m
7499,m m e
7500,"m e, m m m e e"
7501,"m e, m m m m m e"
7502,"m e, m m e"
7503,", m m m m, m m m"
7504,m m m m
7505,", m m m m m m m m!"
7506,m m e
7507,m
7508,m m e
7509,"m m e, m e, m m e, m m e"
7510,m m m m m
7511,", m m m m m"
7512,"m m e, m m m m m m m m m m m m m"
7513,"m m, m, m m, m m m m m"
7514,m m e
7515,m m m m m m m m m
7516,m m e
7517,"m m m m m m m m, m m"
7518,"m m m m m m m, m"
7519,m e
7520,m m e
7521,m m m m
7522,"m m m m m m m, m"
7523,m -m m che
7524,m m m m m
7525,"m m m m m m m, m?"
7526,m e
7527,m m m m m
7528,m m m m m m m m m m m m
7529,m m k k?
7530,m m m m m m
7531,m m m m m
7532,"m e, m m m e e"
7533,m m m m
7534,"m m m m m m, m m m?"
7535,", - m e e, m m e e e e"
7536,m m m m m
7537,m
7538,m m e
7539,"m m m m m, m?"
7540,m -m m
7541,m -m m m m m m m m m m m m
7542,m m m m m m m m m m m m
7543,"m e, m m m e e e!"
7544,"> m e, m e e"
7545,"m e, m e e, m-m e e"
7546,", "
7547,m m m m m m
7548,m m m m m m
7549,m m e
7550,m m m m m
7551,"m m m m m, m m m m m"
7552,m m m m m
7553,m m m m m m m
7554,"m m m m, m m m m m m m m m, m m m m"
7555,m e
7556,m m m m m m m m m m m m m m m m
7557,m m m m m
7558,"m m e, m e?"
7559,m m m m m m
7560,m m m m m m m m m m m m m m m m
7561,m m m m m m m m m
7562,m -m m che
7563,m m m m m m m
7564,m m m m m m m
7565,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e
7566,"m m, m m m m m m m m m, m m m m m"
7567,m m e
7568,m m m m
7569,m m m m
7570,"m e, m m e e, m e"
7571,m m m m m m
7572,m m m m
7573,", m m m m"
7574,"m m, m m m m m m m, m m m m m m m, m m"
7575,m
7576,"m e, m m e"
7577,m m m m
7578,m m m m m
7579,m m m m m m
7580,m m m m m
7581,m m e
7582,m m m m m
7583,m m m m
7584,"m m e, m m m m m e"
7585,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
7586,"m m m m m m m m, m m m m"
7587,m m m m
7588,m m m m
7589,", m m e"
7590,"m m e, m m m e"
7591,m m m m m m
7592,m m m m m m
7593,m m m m
7594,m m m m m
7595,m m m m
7596,"m m m m m, m?"
7597,m m m m m m m m m m m m
7598,"m e, m m m e e"
7599,m e
7600,> m m m m m
7601,m m m m m
7602,m m m m m m m
7603,m m e
7604,"m e, m m m m m m m m m m m m m m m m m m m m m m m m m m e e, m m"
7605,"m m m m m, m m m m m m"
7606,m m m m m
7607,m m e
7608,m m m m m m m m m m m m m m m m m m m m m m m
7609,"m m m m m m m m, m m m m"
7610,m m m m m m
7611,m m e
7612,"m e, m m m m m e"
7613,"m m m m, m m m m"
7614,m m m m m m m m m m m m m m m m
7615,m e
7616,- m m e
7617,m m m m m m m
7618,m m m m m m m m m m m m
7619,"m m e, m m e, m m e"
7620,m m m m m m
7621,", m m -m m m"
7622,m m m m m m m m m m m m
7623,"m , m"
7624,", m m m e k k?"
7625,", m m m m m"
7626,m m e
7627,m m m m m m m -m m
7628,"m m e, m m m e"
7629,m m e
7630,"m m e, m m m m e"
7631,"m m e, m m m m m m, m m m m, m m m m"
7632,m m m m m m
7633,m m m m
7634,m -m m m m m
7635,m m m m m m m
7636,m m m m m m m m m m m m m m m m
7637,m m m m
7638,"m m e, m m m e"
7639,"m m m m m m, m m, m m m m m m m m m m m m-m m m m"
7640,m m m m
7641,m m m m m
7642,m
7643,m m m m m m m
7644,m m m k k?
7645,", m -m m m m m m m m m m m m m m m m, m m m m m m m m m m e e m "
7646,"m m m m, m m m"
7647,m m e
7648,m m m m m
7649,m m m m m m
7650,"m m m m m m m m m, m m m m m m m m m m m m m m"
7651,m m m m m m m!
7652,", m m e"
7653,m m m m m m m
7654,m m m m
7655,m m m m m m m m m
7656,m m m m m m m m m!
7657,m m e
7658,m m m m
7659,m e
7660,m m -m m m m
7661,m m m m m m m
7662,m m m m m m m
7663,m m e
7664,m m e
7665,"m m m m, m m m m m m m m, m m m m m m m m m"
7666,"m e, m m m e e"
7667,m e
7668,k?
7669,m m m m m m m
7670,m m e
7671,m m m m
7672,m m m m m m m m m
7673,m m e
7674,"m m, m, m m m m"
7675,", "
7676,"m m m m m m, m m m m m m m m m m m m m m m m"
7677,m m m m m
7678,m > m m m m m m m m m m m
7679,m m m m
7680,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
7681,"m m m m, m m, m m m m m m"
7682,"m e, m e e, m e e e"
7683,m m m m m m m m m m m m m m m m
7684,"m m m m m m m m m m m m m m m, m m m m m m m m m m m m m e e e e"
7685,"m m > m m, m m m m m m m m m m m m m m m m m m m m m m m m e > m "
7686,m m m m m m m
7687,m m m m m m m m m m m m
7688,m m m m m
7689,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e
7690,"m m e, m m m e"
7691,m
7692,m m m m m m m m m m m m m m m m m m m m m m m
7693,m m m m
7694,"m m m m m m m m m, m m m m"
7695,m m m m m m m m m m m m m m m m
7696,m m m m m m m m m m -m m?
7697,m m m m
7698,m m m m m m m m m m m m m m m m m m m m m m m
7699,m m k k?
7700,m e
7701,m m m m
7702,m m m m
7703,m m m m m m
7704,> m m m m m m m k k?
7705,m m m m m
7706,"m m m m m m m m, m m, m m m m m"
7707,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
7708,m e >?
7709,m m e
7710,m k k?
7711,m m m m m m
7712,> m m >
7713,"m m e, >"
7714,", m m m m"
7715,"m e, m m e e"
7716,m m m m m m
7717,m m e >
7718,"m e, m e?"
7719,"m m m m m m, m m"
7720,k k?
7721,m m m m m m
7722,m e
7723,m m e
7724,"m m m, m"
7725,m k k?
7726,m k k?
7727,m e
7728,m m e
7729,m m m m m
7730,"- e, e e, e, e > e e?"
7731,m m m m
7732,k k?
7733,k k?
7734,m m m m
7735,m m m m m m
7736,m e
7737,m m m m m m m m m m m m
7738,", m "
7739,"m m, m, m, m"
7740,m m m m
7741,m m m m
7742,m m m m m
7743,"m m m m m m m, m m m m m m m m m m m m m m m m m m m"
7744,m m m m m m
7745,m m m m
7746,m m m m
7747,"m m m m m m m m m m m m m m m, m m m m m m m m"
7748,", m m e"
7749,"m m m m m, m m m m m"
7750,m m -m m m
7751,"m m -mne m m m m m m m, m m m m m m"
7752,"m m m m, m m m m m m m"
7753,m m m m
7754,", m m m m m m m m m m"
7755,"m m m m m m, m m m m, m m m >"
7756,m m m k k?
7757,k?
7758,m m e
7759,"m m m m m m m, m m m m m m k?"
7760,m m e
7761,", m m m m"
7762,m m e
7763,k?
7764,m m e
7765,m m m m k k?
7766,", m e k?"
7767,m m m m k k?
7768,", m "
7769,> m k k?
7770,m m k k?
7771,"m m m, m m m, m-m, m-m, m m, m m, m m?"
7772,m m m m m m
7773,m m m m
7774,"m m m m, m m m m"
7775,m m > m
7776,m m e
7777,m m e
7778,> m 
7779,m m e
7780,m e
7781,m m m m
7782,m m m > m
7783,m m m m m m m
7784,m m m m
7785,", m m m m m m m m m m"
7786,", , , m m m e"
7787,m m m m m!
7788,m m m m
7789,", m m m m m"
7790,m > m m m > m
7791,m m m m
7792,m m m m m m m m m
7793,m m m m m m m m m
7794,m m m m
7795,m m m m m m -m m >
7796,- m m m m m m m
7797,m k k?
7798,m m k k?
7799,m m m m m m m
7800,m m m m m m -m m m m m m m m m m m m m m m m m m m
7801,m m m m >
7802,"m m m m m, m m m m m"
7803,m m m m
7804,> m m e
7805,m m m m m m m m m
7806,m m m m m m m m m m m m m m m m
7807,"m m m m m, m m m m, m m m m"
7808,m -m m che
7809,- m m m m m m m m m m m m
7810,m m e
7811,"m m m, m m m m -m m m m m m m m m m m m m m m m m m m m m e e e m"
7812,m m m m m m
7813,m m m m m m
7814,m m m m m m
7815,m
7816,m m k k?
7817,m k k?
7818,m m m m m
7819,m m m m
7820,m m e
7821,m m m k k?
7822,m
7823,m m m k k?
7824,m m m m m
7825,m m e
7826,"m m e, m-m e, m m m m m m m m m m m m"
7827,m m m m m m m m m
7828,m m m m
7829,", m m m m"
7830,m -m m m m m m m m m
7831,> m m m m k k?
7832,m m m m m m m m m m m m m m m m m m m m m m m
7833,", m "
7834,m e
7835,", m "
7836,"m e, m m m m m m m m m m m m m m m m m"
7837,m m m k k?
7838,"m m m m m m m m m, m, m m m m m"
7839,"m m -mne m m m m m m m m, m m m m m m m m, m m m m m m m m m e e m"
7840,m k k?
7841,m -m m m m m m m m m m m m m m m m
7842,m k k?
7843,m m m m k k?
7844,"m > m m m m m m m m m, m m m m m"
7845,", m m m m m"
7846,m m m -m m m
7847,m m m m m m m
7848,"m m e, m m m m m m m, m m"
7849,", m m m m m m m m m m m m m m"
7850,m m m m m m m m m m m m
7851,m m m m
7852,m m m m m m
7853,"m m m m m m, m m m"
7854,m m e
7855,m m m m m m
7856,m m m m m m
7857,m -m m m m
7858,m m m m m k k?
7859,m m m m m m m m m
7860,m m m m m m k k?
7861,", m m m m m m"
7862,", m m k k?"
7863,m m e
7864,"m e, m m m m m m m m m m m m"
7865,m m e
7866,", , "
7867,m m m m m m m m m
7868,m m m m
7869,m m m m m m
7870,> m m -m m m
7871,"m m e e, m e e e k?"
7872,"m, m m m, m m m m m m m m m m m m m m m m m m m m m m m m, m m m"
7873,m m m m m m
7874,"m m m m m m m m m m m m m m m m m, m m m m m m m m m"
7875,m m m k k?
7876,m m m m m m m
7877,m m m m m
7878,m m m k k?
7879,> m m m m m
7880,m m m k k?
7881,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
7882,m k k?
7883,k?
7884,m m m m m m
7885,m m m k k?
7886,> m m m m m m m m m m m m
7887,m m m m m m
7888,m e
7889,m m m k k?
7890,m k k?
7891,m m m k k?
7892,m m m m m m m m m m m m
7893,"m e, m m m m m e"
7894,m m m m k k?
7895,m m m m m
7896,m m m m m m m m m m m m m m m m m m m m m m m
7897,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
7898,m m e
7899,m m m m
7900,m m m m m m m
7901,m m e
7902,m m m m k k?
7903,m m m m m m m m m m m m m m m m m m m m m m m
7904,"m e, m e"
7905,m m m m m m m m m m m m
7906,m > m k k?
7907,m m m m k k?
7908,k?
7909,- m e che
7910,m
7911,m e
7912,m
7913,m k k?
7914,"m m e, m m m m m e k k?"
7915,m k k?
7916,m k k?
7917,m k k?
7918,", m ?"
7919,m m k k?
7920,m m m m m m
7921,m -m m
7922,m m e
7923,m m e
7924,m m e
7925,"m , m"
7926,m m k k?
7927,m m m m m
7928,m m e
7929,m m m m m m m
7930,m e
7931,m m e
7932,m m e
7933,m m m m m m m m m
7934,"m e, m m e e"
7935,m m m m
7936,m m m m m m m m m m m m m m m m
7937,m m e
7938,m m m m m m m m m
7939,m k k?
7940,m m m m > m m m m m m m m m m m m m m m m m m m m
7941,"m m m m m, m m m m m"
7942,m m m m
7943,m m m m m m m
7944,m m m m m k k?
7945,k k?
7946,m m m m k k?
7947,m m m m m m
7948,m m m m m m m m m m m m
7949,m e
7950,> m > m m m k?
7951,m m e
7952,m m m m k k?
7953,m m m m m m
7954,m m m m m m m m m m m m
7955,"m m m m m, m-m m m m m m m m m m m"
7956,m k k?
7957,m k k?
7958,m m m m m m
7959,"m m m m m m m m m m m m, m m m m m"
7960,m m m m m
7961,m e
7962,"> m e, m m m m m m m m m"
7963,m m m m m m
7964,m m m m m m
7965,"m m m m m, m m m"
7966,", m m e"
7967,m m m -m m m m m m
7968,m m m > m m m m m m m m m m m m m m m m m m m m m m m m  e e e e
7969,m m m m m
7970,m m m m m m
7971,", ,  "
7972,", m m m m m m m m m m m m m m"
7973,"m m m, m m"
7974,m m m m m m m m m m m m
7975,m m m m
7976,m m m m m m m m m
7977,", m e k?"
7978,m m m m
7979,"m m m m m m m m, m m m m"
7980,m m m m
7981,m e
7982,m m m m
7983,m m m m m m m m m
7984,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e
7985,m m m m k k?
7986,k k?
7987,m m m m
7988,"m e, m e?"
7989,"> m m m m m m m > m m, m m"
7990,m m m m m
7991,> m m m m m m m
7992,k?
7993,m > m m m
7994,> m m e >
7995,m m e
7996,m m m m m
7997,m m m m k k?
7998,m m m m m
7999,> m > m m m > m m m m > m m m m m m m > m m m m m m m m m > e e e 
8000,m m m m m m m
8001,m m > m m m
8002,"m m m m, m m m m m m m m m m"
8003,> m m m m m m m m m
8004,m m k k?
8005,m m m m m m m m m
8006,"m m m m m m m, > m m m m m m m"
8007,m m m > m m m m m m
8008,> m >
8009,m k k?
8010,m m m m
8011,> m m m m m
8012,m m m m m m
8013,"m m m m m m m, m m, m m m m m"
8014,m m e
8015,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
8016,m m m m
8017,m m m m k k?
8018,"m m e, m m m m e"
8019,"m e, m e"
8020,m m m m m m m m m m m m
8021,"m m m, m m"
8022,"m m m m, m m m m m m"
8023,"m m m m, m m"
8024,m m m > m m
8025,m k k?
8026,m e
8027,m m m m m
8028,m m m m m m m m m m m m
8029,m m m m m
8030,"m m m m m m m m m m m m m m, m m m m"
8031,"m m m m m m m m, m m m m m m m"
8032,m k k?
8033,> m -m m m m
8034,"m m m m m, m?"
8035,"m e, m > m m m e"
8036,m m m m
8037,", m m m m m m"
8038,m > m k?
8039,m k k?
8040,m
8041,m e
8042,m m m m m m m
8043,k?
8044,m e
8045,m m m m m
8046,k?
8047,m k k?
8048,k k?
8049,m m m m m
8050,m m m m m m m m m m m m
8051,-
8052,m m e
8053,m m m m m m m m m
8054,m m k k?
8055,m m m m m m m
8056,m m e
8057,m m m m m m m m m m m m
8058,m e
8059,m m m m k k?
8060,m m > m m m m m m m m m m m m m m m m m m m m m m m m m e e > m 
8061,> m m m m m m
8062,m m m m m m k k?
8063,m m e
8064,m m m >
8065,> 
8066,> m m m > m m m
8067,m m e
8068,", "
8069,m >
8070,m e
8071,m m m m
8072,m m e
8073,m m > m k k?
8074,- m e che
8075,m m > m m m m m m
8076,m e
8077,m m e
8078,k k?
8079,m e
8080,m m e
8081,m m e
8082,m m m m
8083,> m m e
8084,> m m e
8085,m m e
8086,m m m m m m
8087,m e
8088,m m e
8089,m m m m m m
8090,m e
8091,m m e
8092,m e
8093,", m m m m"
8094,m m m m
8095,m m m m m
8096,m m e
8097,"m m m m m, m m m"
8098,", m "
8099,m e
8100,m m m m
8101,m m m m
8102,> 
8103,"m m m m m, m m m"
8104,k?
8105,m m e
8106,"m m e, m m e"
8107,k k?
8108,m
8109,m > m?
8110,m e
8111,m e
8112,m m > m m m m
8113,m m m m m > m
8114,m m m m m m m m m
8115,m m m m m m
8116,m m e
8117,k k?
8118,m m m m
8119,m m m m m m-m m m m -m m m m m
8120,m m m m
8121,m m m m m
8122,m m e
8123,m e
8124,m m > m
8125,m m m k k?
8126,> m m m m
8127,m
8128,m m m m
8129,m m m m
8130,"m e, m m m m m m m m m m m m m m m m m"
8131,m m m m
8132,"> m m e, m m m m e"
8133,m m m m m m m m m m m m m m m m
8134,m m m k k?
8135,m k k?
8136,m m m m
8137,m m > m m -m m
8138,", m > m m m m"
8139,- m m m m m m m m m
8140,"m m e, m m m e k?"
8141,m m m m m m m m m >
8142,> m m k k?
8143,"m e, m e, m e > m m m e"
8144,"m e, m m m e e"
8145,"m e, m m e"
8146,m m m m k k?
8147,"m m m m m m -m, m m m m m m m m"
8148,"m e, m m e e"
8149,", m m > , m"
8150,m m m m
8151,m m m m
8152,"> e, e e > e e e"
8153,"m m > m m m m m m, m m"
8154,m k k?
8155,m e
8156,m m m m m
8157,m e
8158,m m m m m m
8159,m m m m k k?
8160,", m m m > m, m m, m"
8161,m m m m m
8162,m m m m m m m
8163,m m >
8164,m m m m
8165,m m m m m
8166,m m > m m m m m m
8167,m m m m m
8168,m m m m m m
8169,"m m m m m, m m"
8170,m m e
8171,> m m e
8172,m m m m m
8173,> m m e
8174,"m m e, m m e"
8175,> m > m m m > m m m m
8176,m m m m
8177,m m m m m m m m m
8178,"m m e, m e, m m e"
8179,m e
8180,m m m m m m m m m
8181,", m m m m m"
8182,m m e
8183,m m k k?
8184,"m, m m m m m m m m m m m m m m m m m m m m m m m m m m m e, m m "
8185,m m m m m m -m m m m m m
8186,"m e, m e, m e"
8187,m m m m
8188,", m m m m m m"
8189,", m m -m m m m m"
8190,m m m m m
8191,m -m m m m m
8192,"m m m m, m m m m m m m"
8193,"m m m, m m, m m > m m m m m m m m m m m m m m m m m m m m e e e m"
8194,"> m e, m e"
8195,"m e, m m m m m m m m m"
8196,m m m m m m > m m
8197,"m m e, m m m e"
8198,> m m e
8199,"> m m m, m m m"
8200,> m 
8201,m m m m m
8202,m m m m m
8203,"m m e, m e?"
8204,m m m m m
8205,m m e
8206,"m e, m m m e e"
8207,> m m e
8208,m m m m m
8209,> m m m m
8210,m > m
8211,m m e
8212,m > m m m m m
8213,m m m m m
8214,", m m m m"
8215,", m m m m m"
8216,m m e
8217,"m e, m e e, m e"
8218,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
8219,"m m m m, m m m m m m"
8220,m m m > m m
8221,m m m m m m m m m m m m m m m m m m m m m m m m m m m m m e e e
8222,> m 
8223,m > m
8224,"m e, m m m m m m m m m"
8225,m m m m m m m m m
8226,"m m m m m m m m m, m m m m m m m m m m m m m m"
8227,m m m m m
8228,m m m m
8229,m m m m m m m m m
